37,44,55,30,86,18,1,18,3,7,1,0,0,0,0,0
1,5,3,1,9,3,1,1,0,0,0,0,0,0,0,0
2,6,6,2,4,1,0,0,0,0,0,0,0,0,0,0
9,20,15,10,23,5,1,7,2,1,0,0,0,0,0,0
2,6,1,4,8,1,0,0,0,0,0,0,0,0,0,0
20,25,22,13,38,12,0,6,2,1,0,0,0,0,0,0
5,2,2,3,6,1,0,0,0,0,0,0,0,0,0,0
28,40,29,15,41,8,0,31,8,12,5,1,0,0,0,0
19,24,58,75,442,189,14,594,249,513,196,50,0,0,0,0
6,17,14,5,13,1,0,0,0,0,0,0,0,0,0,0
60,185,288,413,2434,939,103,2644,980,1315,198,48,0,0,0,0
8,10,10,5,15,2,1,5,1,2,1,2,0,0,0,0
3,3,5,3,9,1,0,0,0,0,0,0,0,0,0,0
3,5,7,5,11,1,0,5,1,5,2,0,0,0,0,0
10,14,14,37,41,21,0,126,132,1882,2582,1784,43,69,539,133
70,104,176,248,1151,581,79,2077,989,5633,6474,3950,122,157,1131,226
19,12,14,33,40,21,1,173,209,2532,2939,1911,60,79,1146,264
4,10,7,5,13,2,0,17,15,116,96,49,0,0,0,0
6,5,9,5,12,1,0,0,0,0,0,0,0,0,0,0
42,62,52,26,130,36,4,110,77,337,174,49,0,0,0,0
74,89,110,79,241,40,4,39,12,12,1,0,0,0,0,0
6,12,7,2,16,3,0,0,0,0,0,0,0,0,0,0
12,15,2,2,1,1,0,0,0,0,0,0,0,0,0,0
8,5,12,11,20,8,0,3,2,1,0,0,0,0,0,0
4,5,2,2,4,2,0,7,3,5,1,0,0,0,0,0
2,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0
40,95,182,249,1352,614,69,1706,592,886,144,51,0,0,0,0
9,15,17,21,44,11,0,9,3,5,1,0,0,0,0,0
2,2,7,1,6,1,0,0,0,0,0,0,0,0,0,0
71,91,98,63,199,41,0,38,7,4,3,1,0,0,0,0
2,2,5,2,8,4,0,2,2,1,0,0,0,0,0,0
64,60,69,46,150,24,1,40,5,9,2,1,0,0,0,0
3,10,7,7,15,5,1,5,1,1,0,0,0,0,0,0
61,91,69,62,158,27,2,37,5,6,2,1,0,0,0,0
9,9,3,3,3,1,0,0,0,0,0,0,0,0,0,0
6,6,3,0,4,1,0,0,0,0,0,0,0,0,0,0
2,1,10,9,25,6,0,24,6,8,1,0,0,0,0,0
