FOS10_ROS10,FOS10_ROS11,FOS10_ROS12,FOS10_ROS13,FOS10_ROS1,FOS10_ROS9,FOS1_ROS10,FOS1_ROS11,FOS1_ROS12,FOS1_ROS13,FOS1_ROS1,FOS1_ROS2,FOS1_ROS3,FOS1_ROS4,FOS1_ROS5,FOS1_ROS6,FOS1_ROS7,FOS1_ROS8,FOS1_ROS9,FOS2_ROS10,FOS2_ROS11,FOS2_ROS12,FOS2_ROS13,FOS2_ROS1,FOS2_ROS2,FOS2_ROS3,FOS2_ROS4,FOS2_ROS5,FOS2_ROS6,FOS2_ROS7,FOS2_ROS8,FOS2_ROS9,FOS3_ROS10,FOS3_ROS11,FOS3_ROS12,FOS3_ROS13,FOS3_ROS1,FOS3_ROS2,FOS3_ROS3,FOS3_ROS4,FOS3_ROS5,FOS3_ROS6,FOS3_ROS7,FOS3_ROS8,FOS3_ROS9,FOS4_ROS10,FOS4_ROS11,FOS4_ROS12,FOS4_ROS13,FOS4_ROS1,FOS4_ROS2,FOS4_ROS3,FOS4_ROS4,FOS4_ROS5,FOS4_ROS6,FOS4_ROS7,FOS4_ROS8,FOS4_ROS9,FOS5_ROS10,FOS5_ROS11,FOS5_ROS12,FOS5_ROS13,FOS5_ROS1,FOS5_ROS2,FOS5_ROS3,FOS5_ROS4,FOS5_ROS5,FOS5_ROS6,FOS5_ROS7,FOS5_ROS8,FOS5_ROS9,FOS6_ROS10,FOS6_ROS11,FOS6_ROS12,FOS6_ROS13,FOS6_ROS1,FOS6_ROS2,FOS6_ROS3,FOS6_ROS4,FOS6_ROS5,FOS6_ROS6,FOS6_ROS7,FOS6_ROS8,FOS6_ROS9,FOS7_ROS10,FOS7_ROS13,FOS7_ROS1,FOS7_ROS2,FOS7_ROS3,FOS7_ROS8,FOS8_ROS10,FOS8_ROS1,FOS8_ROS2,FOS8_ROS3,FOS8_ROS6,FOS8_ROS7,FOS8_ROS8,FOS9_ROS10,FOS9_ROS11,FOS9_ROS13,FOS9_ROS1,FOS9_ROS3,FOS9_ROS4,FOS9_ROS6,FOS9_ROS7,FOS9_ROS8,FOS9_ROS9
0,0,0,0,0,0,790,1,0,0,0,0,598,1,2,2,0,1,0,0,0,0,0,0,744,1,0,0,0,6,0,882,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,0,0,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,963,4,0,0,0,0,826,3,0,0,0,0,2,0,0,0,0,0,1134,12,0,0,0,6,1,1093,0,0,0,5,0,0,0,0,0,0,1,0,15,0,0,0,10,0,0,1,11,0,0,0,224,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6245,33,1,0,2,3,4734,10,1,5,1,0,7,1,0,0,0,7,5005,6,2,0,4,10,2,3329,115,12,1,671,92,2348,767,28,5,2,7,0,1153,0,0,0,62,1982,116,4,2242,0,11,3,1763,198,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,738,2,0,0,0,0,749,1,0,0,0,0,2,0,0,0,0,0,904,3,0,0,1,2,0,827,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,96,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,24157,14,0,1,3,7,17432,19,9,15,2,3,27,4,2,0,0,13,20623,10,34,5,14,73,1,19561,84,1,10,1143,20816,20206,7098,189,11,5,19,5,4067,3,1,1,17,5388,211,6,15246,1,26,2,1093,151,2,0,0,0,3,6,4,4,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,795,19,0,0,1,0,526,36,0,1,0,0,0,0,1,0,0,0,543,0,0,0,0,3,0,826,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,301,0,0,2,362,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1063,6,0,0,0,0,727,43,0,2,1,0,1,0,0,0,0,0,715,19,0,0,3,6,3,1353,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,327,0,0,0,382,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7792,10,0,1,0,2,5877,44,5,5,2,1,12,0,0,1,1,1,7144,8,6,4,6,15,2,5171,139,7,0,749,101,2847,737,51,2,0,7,5,1694,2,0,2,31,2542,262,11,2915,0,8,4,2353,286,1,0,0,0,6,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,969,0,0,0,0,0,645,2,0,0,0,0,0,0,0,0,0,0,915,0,1,0,1,3,0,730,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,60,5,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7937,4,0,0,0,2,7642,8,6,2,0,2,16,0,0,0,0,3,7708,4,7,2,3,10,1,3599,21,0,3,783,8496,6856,1288,8,2,0,1,0,742,4,2,0,8,1231,29,1,1529,1,5,0,365,30,1,0,0,0,5,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8850,5,0,0,0,2,8547,7,4,6,0,2,6,0,0,0,0,5,7819,4,11,3,1,8,0,3489,29,1,1,803,9685,8655,2031,4,3,1,3,0,920,1,3,1,3,1137,33,0,1752,0,2,1,442,31,0,0,0,1,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6847,5,0,0,1,1,4300,3,4,4,0,0,7,1,0,1,0,2,4936,2,2,0,13,37,0,7845,56,0,1,746,211,3232,629,24,0,1,4,1,1179,1,1,0,8,2325,131,3,1512,0,2,2,894,70,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7535,16,1,0,1,1,5139,64,1,4,0,0,8,2,0,1,0,3,6545,9,2,1,2,27,5,7653,147,10,1,682,109,3165,1386,43,1,0,7,0,1740,3,0,1,35,2631,195,9,2408,0,4,5,1878,217,0,0,0,0,8,6,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3426,4,0,1,0,1,2553,2,0,1,0,0,5,0,0,0,0,2,2808,2,1,0,5,21,0,3478,29,13,10,289,146,1351,225,58,0,0,5,0,992,0,0,0,3,1075,80,1,286,0,1,1,167,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10857,2,0,0,1,3,8520,12,7,3,2,1,12,3,0,0,0,7,8926,3,4,0,5,25,1,5810,18,0,0,768,9969,8777,1776,20,2,1,4,2,1029,3,0,1,6,1390,36,2,2056,0,1,1,390,29,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4315,2,0,0,1,0,3081,1,1,4,1,1,7,0,0,0,1,0,3706,3,2,2,0,12,0,2661,0,0,0,430,1051,2512,1018,1,0,0,2,0,68,0,0,0,7,153,43,3,296,0,0,0,420,91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,537,1247,13,1,2,2,790,1306,0,2,7,0,1,31,0,0,2,0,1196,3238,30,4,0,0,4,102,0,0,0,3,0,1,0,0,0,0,0,0,1,11,6,3,2780,1,1,2,51,0,1,52,2558,922,3,0,0,0,9,0,1,0,0,0,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1611,1153,2,0,0,6,1402,1545,3,5,8,1,4,42,0,0,3,1,2875,4910,38,5,1,11,2,2788,1,0,0,7,0,0,1,0,0,0,0,0,0,19,15,2,2738,0,3,2,1,0,1,62,3105,1236,0,1,0,0,11,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,662,886,5,1,0,0,907,1261,0,6,6,2,3,23,0,0,4,0,1179,3343,27,4,0,4,5,283,0,0,0,2,0,0,1,0,0,0,0,0,0,26,11,3,2197,0,0,1,7,0,0,36,2601,982,0,0,0,1,6,0,1,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,846,1021,5,0,1,3,888,1613,0,4,14,1,0,35,0,0,3,0,1735,3251,37,4,1,0,6,318,0,0,0,7,0,0,2,0,0,0,0,0,0,10,9,3,2540,1,0,1,18,0,2,47,2908,912,0,0,0,0,12,0,1,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,652,1,0,0,1,0,705,7,0,0,0,0,1,0,0,0,0,0,855,0,0,0,0,0,0,262,0,0,0,23,14,3,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,194,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,990,1100,8,0,3,1,922,1460,0,4,11,1,3,22,0,0,6,0,1726,4340,32,6,0,8,7,364,0,0,0,5,0,0,2,0,0,0,0,1,0,15,17,2,2483,1,1,5,0,1,1,58,3084,1030,0,0,0,0,7,0,0,0,0,0,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,472,889,5,1,0,2,831,1223,1,5,11,1,1,32,1,0,5,0,877,2789,32,2,0,2,0,47,0,0,0,1,0,0,1,0,0,0,0,1,1,5,6,3,2216,1,0,6,34,0,1,42,2598,853,0,0,0,1,13,0,1,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,602,2,0,0,0,0,787,4,0,1,0,0,0,0,0,0,0,0,637,2,1,0,0,0,0,161,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,208,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,479,976,5,0,0,3,737,1431,1,3,7,2,0,33,0,0,3,0,1206,2457,22,2,0,0,2,100,0,0,0,3,0,11,0,1,0,0,0,0,0,12,6,4,2311,17,1,1,5,0,0,46,2180,869,1,0,0,0,20,1,26,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1452,1153,1,0,0,0,1033,1541,0,6,5,1,2,31,0,0,5,1,2740,5278,28,3,0,16,4,2705,1,0,0,2,0,0,2,0,0,0,0,3,0,16,12,2,2473,1,0,2,22,0,1,78,2872,1149,0,0,0,1,10,0,2,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,981,1902,5,0,0,6,1064,2089,0,10,13,2,5,29,0,1,6,1,2032,6172,54,4,0,8,4,429,1,2,0,6,0,0,2,1,0,0,0,0,0,47,25,7,4050,0,2,5,61,1,2,155,4641,2011,0,1,0,0,15,0,4,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,263,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,422,2,0,0,0,0,0,29,0,0,0,20,0,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,135,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3045,6,0,0,3,3,3343,13,0,4,0,1,7,1,0,0,0,3,2723,9,3,1,0,4,2,671,65,0,0,463,76,1566,450,23,2,1,3,0,832,2,0,0,25,1788,162,1,1671,0,2,2,1594,186,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,224,484,3,0,1,2,530,873,0,3,7,1,1,14,0,0,1,1,620,1488,14,1,0,0,5,27,1,0,0,1,0,0,0,1,0,0,0,0,0,10,1,1,1354,6,0,3,0,0,0,27,1745,550,0,0,0,0,5,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17091,1397,5,0,1,4,12374,1362,9,13,8,6,19,12,0,1,9,13,21185,1443,46,4,18,136,73,27737,908,483,127,532,37,1509,696,683,0,14,158,38,3611,112,15,20,2858,6900,1899,666,14480,5,56,721,49572,37963,4,2,0,0,16,4,2,4,0,0,2,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,257,3,1,0,0,0,863,24,1,0,0,0,0,0,0,0,0,0,636,1,0,0,0,0,0,37,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,166,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1804,1605,4,0,0,2,1159,1992,0,4,9,1,3,28,0,0,6,1,2855,5552,47,0,6,10,6,3403,0,0,0,6,0,0,3,0,0,0,0,0,2,29,15,8,3878,2,2,8,57,0,2,103,4245,1480,1,0,0,1,37,0,1,0,0,0,2,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,260,1014,2,0,0,2,718,1203,1,2,10,2,1,30,0,0,4,0,645,2389,26,1,0,0,1,21,0,0,0,2,0,1,0,0,0,0,0,0,0,7,12,6,2463,2,0,5,2,0,0,55,2578,874,0,0,0,0,22,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,535,545,3,0,0,0,849,868,1,1,6,0,1,23,0,0,0,1,970,1914,11,2,0,0,3,166,0,0,0,4,26,0,0,1,0,0,0,1,0,16,3,2,1232,0,0,0,21,1,1,36,2441,777,0,0,0,0,7,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,672,4,0,0,0,0,722,2,0,0,0,0,3,0,0,0,0,0,864,2,0,0,0,1,0,134,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,162,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1804,1179,9,0,0,1,1082,1608,0,4,6,3,3,36,0,0,4,0,2264,5306,22,5,2,16,1,3586,0,0,0,4,0,0,1,0,0,0,0,2,0,13,10,6,2382,0,2,9,12,0,3,52,2590,1035,0,0,0,0,18,2,6,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,985,2,0,0,0,0,781,5,1,1,0,0,2,0,0,0,0,0,1301,0,0,0,1,5,0,1722,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,711,165,0,3,0,0,560,204,1,1,0,1,1,0,0,0,1,0,915,139,2,0,1,1,1,724,0,0,0,22,0,0,1,0,0,0,0,0,0,2,1,1,308,4,0,1,8,0,0,6,961,375,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1564,877,2,0,1,5,886,1093,1,4,5,1,5,18,0,0,5,0,2467,3365,26,2,2,18,4,3414,1,0,0,3,0,22,1,0,0,0,0,0,0,9,3,8,1952,0,2,2,10,0,0,63,2024,868,0,0,0,0,13,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,688,1528,6,0,0,2,731,1825,0,5,9,2,1,18,0,0,5,1,1296,5917,64,2,1,2,6,134,0,0,0,5,0,0,1,1,0,0,0,0,0,43,19,6,3559,1,0,4,27,0,1,111,4244,1685,0,0,0,0,18,0,3,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1979,1291,3,0,0,2,1397,1751,1,11,9,2,1,36,0,0,1,1,3008,4203,30,5,2,10,4,2980,0,0,0,7,0,1,1,0,0,0,0,0,0,11,4,6,2658,0,1,5,147,0,1,48,2808,1186,0,0,0,1,15,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36,1,0,0,0,0,265,4,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,445,842,2,0,0,1,811,1404,0,1,7,1,0,32,0,0,5,2,1276,3012,39,2,0,0,2,126,0,0,13,1,0,0,1,0,0,0,0,0,0,12,5,1,1980,0,1,7,47,1,1,40,2401,972,0,0,0,0,9,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,444,692,2,1,0,1,455,806,0,1,4,0,1,16,0,0,4,0,809,2135,31,1,0,0,3,207,0,1,0,0,1,0,2,0,0,0,0,0,0,8,5,2,1554,1,1,2,6,0,1,24,1694,671,1,0,0,0,10,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,724,753,6,0,0,1,698,1025,1,1,6,0,0,25,0,0,2,2,1445,2327,24,2,0,3,5,287,0,0,0,3,0,1,0,0,0,0,0,1,0,4,7,2,1616,0,1,2,12,0,1,36,2160,716,0,0,0,1,7,1,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,391,747,2,0,0,5,496,713,1,0,3,1,0,22,1,0,3,1,853,1694,15,3,0,1,6,95,0,0,0,2,0,0,0,0,0,0,0,2,0,9,13,4,1674,0,1,4,28,0,1,42,1830,671,0,0,0,0,8,0,0,1,0,0,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1682,875,1,0,0,0,940,1110,0,1,4,1,2,25,0,1,1,0,2327,3202,21,2,3,18,3,3849,2,0,0,9,0,1,0,0,0,0,0,0,1,7,8,4,1969,1,2,0,2,0,3,56,2682,959,2,0,0,0,15,0,0,0,0,0,6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,273,8,0,0,0,0,459,1,0,0,0,1,2,0,0,0,0,0,470,1,0,0,0,0,0,55,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,84,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1276,518,2,0,0,1,659,772,0,2,2,2,2,13,0,0,1,0,2062,2476,14,0,0,10,5,2730,0,0,0,1,0,1,0,0,0,0,0,0,2,10,5,1,1225,1,0,3,0,0,0,25,1763,629,0,0,0,0,1,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,129,9,0,0,0,0,135,12,0,0,0,0,1,0,0,0,0,0,125,13,0,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,140,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,479,632,2,0,9,1,537,1038,0,4,7,2,1,13,0,0,3,2,1003,3160,27,1,2,0,3,158,0,1,0,5,0,0,0,0,0,0,0,1,0,30,21,2,1315,11,1,6,27,0,0,34,1849,704,0,0,0,0,11,0,1,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,457,3,0,0,0,0,463,3,1,0,0,0,0,0,0,0,0,0,493,10,0,0,0,2,0,72,0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,158,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1611,3,0,0,0,0,979,11,0,1,0,0,3,0,0,0,0,0,1545,2,1,0,2,6,1,2660,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,140,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,622,0,0,0,0,0,640,4,0,0,0,0,1,0,0,0,0,1,643,0,2,0,0,0,0,190,0,0,0,18,0,19,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,146,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,949,1,0,0,0,1,729,0,0,0,0,0,0,0,0,0,0,0,696,8,1,0,3,6,0,835,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,70,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,778,2,0,0,0,1,852,3,0,0,0,1,0,0,0,0,0,0,842,3,0,0,0,1,0,204,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,2,0,0,0,0,251,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1330,6,0,0,0,0,885,9,0,0,0,0,2,0,0,0,0,0,1694,0,0,0,1,11,0,2382,0,0,0,30,0,7,0,0,0,0,0,0,1,0,0,0,19,1,2,0,26,0,0,0,161,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,433,0,0,0,0,0,213,1,0,0,0,0,0,0,0,0,0,0,395,3,0,0,0,0,0,161,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
