M05_10_day_r1_Fitness_Per_Cycle,M05_10_day_r1_Error_Fitness,M05_10_day_r2_Fitness_Per_Cycle,M05_10_day_r2_Error_Fitness,M05_10_day_r3_Fitness_Per_Cycle,M05_10_day_r3_Error_Fitness,M05_2_day_r1_Fitness_Per_Cycle,M05_2_day_r1_Error_Fitness,M05_2_day_r2_Fitness_Per_Cycle,M05_2_day_r2_Error_Fitness,M05_2_day_r3_Fitness_Per_Cycle,M05_2_day_r3_Error_Fitness,M05_4_day_r1_Fitness_Per_Cycle,M05_4_day_r1_Error_Fitness,M05_4_day_r2_Fitness_Per_Cycle,M05_4_day_r2_Error_Fitness,M05_4_day_r3_Fitness_Per_Cycle,M05_4_day_r3_Error_Fitness,M05_6_day_r1_Fitness_Per_Cycle,M05_6_day_r1_Error_Fitness,M05_6_day_r2_Fitness_Per_Cycle,M05_6_day_r2_Error_Fitness,M05_6_day_r3_Fitness_Per_Cycle,M05_6_day_r3_Error_Fitness,M05_8_day_r1_Fitness_Per_Cycle,M05_8_day_r1_Error_Fitness,M05_8_day_r2_Fitness_Per_Cycle,M05_8_day_r2_Error_Fitness,M05_8_day_r3_Fitness_Per_Cycle,M05_8_day_r3_Error_Fitness,M3_1_day_r1_Fitness_Per_Cycle,M3_1_day_r1_Error_Fitness,M3_1_day_r2_Fitness_Per_Cycle,M3_1_day_r2_Error_Fitness,M3_1_day_r3_Fitness_Per_Cycle,M3_1_day_r3_Error_Fitness,M3_2_day_r1_Fitness_Per_Cycle,M3_2_day_r1_Error_Fitness,M3_2_day_r2_Fitness_Per_Cycle,M3_2_day_r2_Error_Fitness,M3_2_day_r3_Fitness_Per_Cycle,M3_2_day_r3_Error_Fitness,M3_3_day_r1_Fitness_Per_Cycle,M3_3_day_r1_Error_Fitness,M3_3_day_r2_Fitness_Per_Cycle,M3_3_day_r2_Error_Fitness,M3_3_day_r3_Fitness_Per_Cycle,M3_3_day_r3_Error_Fitness,M3_5_day_r1_Fitness_Per_Cycle,M3_5_day_r1_Error_Fitness,M3_5_day_r2_Fitness_Per_Cycle,M3_5_day_r2_Error_Fitness,M3_5_day_r3_Fitness_Per_Cycle,M3_5_day_r3_Error_Fitness
-8,8.688317225,-8,7.848958401,-4.809581324,1.478723572,-0.391931542,0.04661297,-0.345336331,0.038319992,-0.35927642,0.04563661,-0.473764682,0.322064456,-1.189587658,0.231166314,-1.014511691,0.09924979,-8,12.57586369,-5.861703722,3.748246424,-5.24538078,2.485561002,-8,8.057826457,-8,10.05954248,-8,4.416597395,-0.134109905,0.027502864,-0.264199655,0.030944422,-0.126176841,0.021688257,-0.14205084,0.017876855,-0.156033244,0.028591308,-0.185208626,0.033734392,-0.176847807,0.053860948,-0.247825531,0.072289218,-0.21059529,0.051256124,-0.468950464,0.116117427,-0.550672426,0.046431305,-0.318885373,0.044201525
-8,50.39905227,-8,57.37081676,-8,31.74428182,-0.116528127,0.195631866,-0.421406641,0.258371342,-0.084903272,0.264859307,-1.394459825,2.65095223,-1.886554173,1.781734885,-1.506400786,0.679111547,-8,74.28336231,-8,49.86234049,-8,38.76575667,-8,52.95810376,-8,60.15980386,-8,34.80121684,-0.603820047,0.571968714,-1.122106123,1.039931021,-0.594021729,0.397794623,-0.687211538,0.391180078,-0.548292922,0.402712788,-0.763507326,0.737995204,-0.532117162,0.736419097,-0.484569244,0.868348386,-0.296175527,0.579374937,-0.654985072,0.81378398,0.20665336,0.246226179,-0.88683129,0.284834787
-3.692169581,6.696354592,-8,39.74619145,-4.755345506,5.741619825,-0.361468133,0.279417789,-0.4478719,0.245367654,-0.682537731,0.30420531,-1.783173069,2.680857436,-2.484152028,1.801384526,-3.087546915,1.09440787,-8,55.28210228,-8,33.74179665,-8,33.49951581,-8,37.55087565,-8,38.19026446,-1.626913564,1.282865286,-0.801499399,0.602934233,-1.056777265,0.882302732,-1.14820572,0.646589446,-0.854864337,0.299167895,-1.19723016,0.63102566,-1.065390612,0.69069069,-0.951975574,0.85378837,-1.950379292,1.96354773,-1.948170761,1.370681336,-1.695330431,1.076516219,-1.945654594,0.266599492,-1.469484157,0.299860943
-8,17.04985581,-4.951823063,5.357898767,-6.13423029,5.742044826,-0.481746309,0.111243691,-0.491416063,0.09338141,-0.408985427,0.097999882,-0.542075416,0.631814962,-1.33388981,0.491434475,-0.928443997,0.206961909,-8,22.99783339,-4.848996457,4.590815561,-4.501275693,3.351874408,-8,17.76960119,-7.956936899,17.9979843,-8,10.19279202,-0.12417466,0.058017041,-0.323761552,0.065544058,-0.141878028,0.045491045,-0.064993889,0.035790734,-0.277741449,0.068210777,-0.277188895,0.08112529,-0.193978869,0.1139692,-0.247978233,0.145890223,-0.253007155,0.109198838,-0.579577748,0.259024902,-0.795891443,0.087667062,-0.320534688,0.083853277
-8,14.83518091,-8,14.81985802,-8,9.529102937,-0.2667441,0.067003801,-0.36916304,0.058449719,-0.363678142,0.073629583,-1.407790216,0.798841876,-2.196692587,0.572947439,-1.890975722,0.235611897,-8,19.87087591,-8,13.03624596,-6.455924795,7.516552257,-5.209570449,5.253551087,-8,17.18241797,-7.942273862,8.990698408,-0.287762023,0.063041416,-0.381329495,0.06506891,-0.258531284,0.045608609,-0.189894381,0.035794947,-0.242922152,0.055315601,-0.253955917,0.066005298,-0.486765773,0.134084256,-0.352883092,0.150745565,-0.551585189,0.136966571,-1.226936547,0.348331529,-0.924431976,0.100448582,-0.962270592,0.108024697
-8,67.75213079,-8,49.19469534,-3.467555276,5.738251574,-0.352770879,0.305183684,-0.564210124,0.304387174,-0.212661359,0.233656962,-0.373400811,1.652746387,-1.747311408,1.984151958,-2.35832873,1.034302944,-8,67.73405422,-3.268418967,6.472379483,-8,42.40479802,-8,60.20759438,-8,58.09964412,-8,81.21970233,-0.629728589,0.611097066,-0.961371029,0.780989044,-0.827594542,0.496320484,-0.734266966,0.381441479,-0.6130625,0.433505997,-1.057910387,1.044915318,-0.403680275,0.659513411,-0.721264022,1.096734282,-0.438272831,0.666784064,-0.551155,0.878245937,0.882899253,0.263346844,0.155045443,0.399401295
-8,52.82032994,-8,58.58771672,-8,31.58863723,-0.425715395,0.251650041,-0.279419537,0.215019772,-0.71314443,0.342406587,-0.968236935,2.067006846,-4.100033414,5.252466622,-2.473760261,0.871979929,-8,54.70124421,-8,46.32081792,-8,38.15529401,-8,53.78052945,-7.96956564,52.46964634,-8,30.70599875,-0.88131936,0.904552004,-1.044910783,0.905202417,-0.861314319,0.526210192,-0.314741151,0.213236686,-0.668720707,0.470377687,-0.240885429,0.33988126,-0.51431717,0.583837086,-0.33625529,0.59643731,-0.082073387,0.455226488,-1.138170388,1.027222499,-0.537816598,0.282165013,-0.158151968,0.322716446
-8,43.86305155,-8,49.94477505,-8,33.00587587,-0.43200137,0.398135517,-0.589783323,0.381158168,-0.505227646,0.432758443,-2.424903151,4.648105082,-3.368521712,3.714598488,-8,11.09959229,-8,69.87616408,-8,42.50771148,-8,42.66570305,-8,52.26219235,-8,56.15165407,-8,26.55504969,-1.175178569,1.299247348,-1.324768053,1.451098636,-1.280304729,0.981712208,-0.781767737,0.36638416,-0.850840742,0.61832054,-0.770074505,0.802674049,-1.224576338,1.346491185,-0.641890225,1.048360479,-1.912722001,1.933500378,-1.786919224,1.361609715,-2.579515851,0.504278341,-2.108229446,0.59630861
-8,14.88524301,-8,14.2165798,-3.893925509,1.534480831,-0.246993185,0.050198168,-0.214071526,0.041416447,-0.237386494,0.050392182,-0.578240974,0.515288948,-1.530176972,0.381760193,-1.573229144,0.193952008,-8,20.65144754,-8,12.73973016,-5.186882772,3.734208618,-8,14.25370925,-8,16.90687241,-8,10.07522206,-0.267968014,0.051293379,-0.381897274,0.056366512,-0.264631647,0.039370216,-0.18186662,0.029908343,-0.254618036,0.047074294,-0.296212001,0.061439526,-0.233271756,0.087437722,-0.299467668,0.115207039,-0.274184797,0.082933873,-0.824406054,0.25356731,-1.091324779,0.097482092,-0.990458251,0.097919997
-8,17.08559066,-8,16.30249117,-4.754087564,2.567832347,-0.063035798,0.040645127,-0.077997161,0.034026865,-0.045588404,0.04154937,0.047584976,0.377532224,-0.738852984,0.281491025,-0.544957188,0.117512842,-8,19.29750621,-5.0821315,4.59129674,-5.248003348,4.312888955,-8,17.28591858,-8,18.11414241,-8,9.109214335,-0.230425847,0.054615454,-0.391347238,0.060261237,-0.218688052,0.041145324,-0.169957896,0.03260968,-0.184979072,0.048630649,-0.219754363,0.058883898,-0.240197311,0.099505164,-0.108350907,0.110820079,-0.319931099,0.10030284,-1.067780757,0.315207912,-0.890830827,0.100917785,-0.861505192,0.107882813
-8,54.56229093,-8,54.49141836,-8,33.73507285,-0.611436452,0.490874181,-0.433050124,0.36803682,-0.698073303,0.631596587,-3.154558409,6.605220918,-8,30.86145533,-8,13.99736531,-7.787030858,48.2791331,-8,59.83876569,-8,46.10414582,-8,60.83546422,-8,61.64726594,-8,51.4063432,-2.178629908,2.862617829,-1.248876197,1.510223095,-1.399755053,1.084143856,-1.060912358,0.436012512,-0.856808977,0.696574706,-0.364900753,0.392880037,-0.859670078,0.925556794,-1.238860824,1.370534204,-0.969051278,0.948832736,-2.55909,1.735086921,-1.385788455,0.264793587,-1.684758149,0.411062374
-8,17.14238798,-8,16.86108449,-8,10.84373256,-0.082402578,0.042638239,-0.095727573,0.033777153,-0.037264868,0.04250796,0.066293684,0.378144559,-0.719762634,0.26639972,-0.537729481,0.121908789,-8,21.76611815,-5.629526677,6.492513644,-5.578447972,5.288373555,-8,17.31292623,-8,19.45136458,-7.891344043,9.600710572,-0.218956612,0.054907756,-0.429751149,0.065699956,-0.232027766,0.042857495,-0.175705209,0.033219005,-0.191337942,0.049155536,-0.256919109,0.065715514,-0.182021302,0.098563346,-0.271921198,0.129832003,-0.331817681,0.10507054,-1.010145265,0.321637339,-1.066632014,0.105486868,-0.835096807,0.115666714
-8,69.82456022,-8,97.34835962,-2.027404644,4.057778314,-0.720573344,0.563701099,-0.562358468,0.572005978,-1.017446866,0.745103687,-8,62.44474017,-8,33.44055517,-1.781591104,1.165435366,-8,117.691813,-8,78.96521277,-8,60.93003595,-8,88.4207401,-8,97.54388223,-8,58.88897413,-1.566083629,2.24601212,-0.85619747,1.170847702,-1.445976182,1.310910883,-0.500669818,0.257218537,-0.750851555,0.637167728,-0.512572334,0.648141088,-0.85718504,1.286605361,-1.603981058,2.552066882,-0.888260473,1.266547914,-2.413680465,2.064799267,-2.821025265,0.687246633,-1.002899344,0.399159181
-8,20.30225687,-5.371949733,7.575696948,-3.416855673,1.482367854,-0.308052369,0.073138441,-0.359796442,0.062878777,-0.310129412,0.070353611,-0.830053772,0.666704026,-1.516781587,0.4666268,-1.571417632,0.220846557,-8,21.44805856,-3.662670351,2.650040667,-6.246469436,7.494368551,-8,18.03088249,-8,20.02534926,-8,9.58660884,-0.199921529,0.061668769,-0.370762298,0.066146931,-0.252082805,0.050257921,-0.226849153,0.036249767,-0.234881759,0.060373023,-0.207246465,0.068520592,-0.445504813,0.139999239,-0.392566054,0.166899881,-0.611553121,0.146681247,-1.562760626,0.442852511,-1.264756213,0.104727358,-0.871531717,0.122112275
-8,20.36317427,-7.470792919,14.38916289,-7.670498501,10.62102915,-0.740827981,0.254996298,-0.56995953,0.181028803,-0.642362913,0.211762433,-0.575145168,0.897860584,-1.197315157,0.638529952,-1.526045465,0.35769553,-8,34.03396671,-7.961676249,21.18042443,-4.874055426,5.300964787,-7.992110057,20.66385261,-8,23.64116914,-7.903190397,10.72537994,-0.602697838,0.256351714,-0.963836338,0.484596323,-0.856977779,0.235207514,-0.601067172,0.166397542,-0.76609398,0.263697997,-0.860905824,0.344731812,-0.683319616,0.372152009,-0.950238558,0.572067119,-0.669612886,0.369435161,-0.864094173,0.438820494,-0.749052983,0.153813885,-0.653774591,0.134042964
-8,30.99055393,-8,26.49845054,-8,17.75447505,-1.069962516,0.449173468,-0.78974838,0.314886056,-0.685651897,0.33005732,-2.022774048,2.521950491,-2.44088867,1.516061601,-1.884697039,0.522336659,-8,40.44087912,-8,27.57051434,-5.091650939,7.496544249,-8,28.76082774,-8,33.95572995,-8,16.89282573,-0.287741933,0.148630179,-0.512897868,0.185599579,-0.335553583,0.110783869,-0.474113142,0.118070017,-0.56075699,0.192811119,-0.649983008,0.253412729,-0.267183272,0.219456919,-0.213748084,0.266568494,-0.220717415,0.190811672,-0.320892956,0.269006216,-0.094273488,0.129862266,-0.018044467,0.104203339
-8,17.61840427,-5.723783317,7.57821853,-3.606136185,1.815565832,-0.545506672,0.122450544,-0.316048787,0.0810569,-0.389775503,0.107609348,-0.584268294,0.756474263,-1.247473812,0.546980512,-0.977571829,0.223810053,-4.967703589,8.772793088,-5.454214723,6.491875666,-4.809749083,4.326838487,-4.47119826,4.287483827,-7.718355078,18.18605793,-8,13.03483492,-0.177633508,0.065663384,-0.310448879,0.07251277,-0.228050527,0.055333487,-0.142577121,0.042152007,-0.179088046,0.064874557,-0.230464268,0.081448949,-0.190996346,0.121376986,-0.413216423,0.192210174,-0.213469884,0.117619435,-0.780592129,0.283437796,-0.632255238,0.103473468,-0.23427519,0.093534813
-8,40.42023957,-8,36.92466223,-3.067449665,2.31231385,-0.472726153,0.205530434,-0.68922653,0.229514813,-0.564660326,0.219592356,0.431367911,0.908256829,-0.859102707,0.808987811,-0.221930684,0.292549375,-8,49.45953639,-3.871493848,6.491715637,-8,28.95405208,-8,35.35456412,-7.96917152,35.43616685,-8,16.96752394,-0.302420581,0.150556466,-0.452246357,0.184580659,-0.311349692,0.11243612,-0.318603224,0.097438048,-0.318135249,0.146636968,-0.310827688,0.164885662,0.09559776,0.150119375,-0.033622653,0.228192312,0.197716279,0.120351547,-0.086340489,0.346937366,0.052371156,0.15855819,-0.155029525,0.186230414
-8,57.43092529,-8,44.55140246,-8,26.45550842,-0.262652365,0.202258672,-0.312063978,0.197620629,-0.310426494,0.197703517,-1.156970676,2.02382226,-0.869852263,1.011235298,-3.035549429,1.250115317,-8,54.72988754,-8,47.95952684,-8,36.35961678,-8,49.32691754,-8,55.35634075,-8,27.3252429,-0.984093575,0.845258269,-1.286108287,1.116092646,-0.635489938,0.403723652,-0.483006006,0.26119711,-0.683110921,0.453874607,-0.556879196,0.529144292,-0.449936157,0.575502519,-0.017855396,0.428679488,-0.088586836,0.377104788,-0.316062497,0.675355144,-0.617774242,0.258299831,-0.193195262,0.227525803
-8,31.14050036,-8,28.83689973,-4.266344088,4.059986937,-0.470717533,0.216357621,-0.39818691,0.175454803,-0.20404493,0.153822571,-1.980367474,2.190385253,-2.959420486,1.985350227,-3.908808234,1.401433068,-8,40.61520222,-8,30.25105411,-8,24.66604251,-7.553856212,24.19173992,-8,36.61592707,-8,24.35927389,-0.421492782,0.223490355,-0.779084118,0.345874051,-0.501884841,0.187444192,-0.249209861,0.097561915,-0.341013597,0.179425827,-0.334794349,0.208947764,0.348750602,0.134697281,0.217133735,0.18621612,0.166265599,0.140097132,0.591139442,0.206991144,0.489451606,0.110667555,0.393244874,0.128270507
-8,20.79510865,-7.910050614,18.9968273,-8,13.54846054,-0.236551554,0.075106294,-0.229516237,0.065256127,-0.156735957,0.069616093,0.105349467,0.554179597,-0.440819191,0.339145102,-1.012505384,0.203778212,-8,117.2799757,-3.957023081,3.747994529,-3.539113343,3.337118896,-8,27.41842207,-8,70.84480239,-8,13.98368779,-0.275551797,0.076680512,-0.358881846,0.080507599,-0.261505025,0.056232048,-0.136974035,0.04405889,-0.244759108,0.06969752,-0.264480074,0.085369523,-0.341574228,0.147891079,-0.415050595,0.191424733,-0.46753871,0.15545656,-1.250325736,0.435863086,-1.295757472,0.118519027,-0.986508626,0.143110721
-8,15.00378057,-8,13.35332877,-4.15317415,2.022969269,-0.319667863,0.078032912,-0.352456371,0.067289062,-0.313507735,0.078448825,-0.572791855,0.595146411,-0.966216766,0.366773669,-0.94658376,0.179606115,-8,19.96631149,-4.651723832,3.748133151,-6.222189161,7.200157688,-8,14.91254238,-8,16.70846764,-8,8.771536855,-0.11537749,0.051262811,-0.352068326,0.063946322,-0.10631824,0.040906624,-0.151216704,0.034779996,-0.209371689,0.055363661,-0.161447106,0.0635592,-0.299750542,0.115188482,-0.250791403,0.134815768,-0.257068951,0.100694173,-0.481521663,0.207732914,-0.30806494,0.081324473,-0.357337133,0.079268933
-8,32.1379799,-8,37.45775244,-2.857623727,2.567220806,-0.982770606,0.651993791,-2.321421109,1.290324576,-1.308638034,0.582472331,-8,46.38356505,-2.22901282,1.750321929,-2.289757201,0.881542475,-3.286480353,8.693606373,-8,39.71077567,-8,32.01158882,-3.018794369,4.287728977,-8,46.7229512,-7.97246175,16.08704959,-0.322652133,0.207206371,-0.444441228,0.213200399,-0.30216433,0.142891267,-0.371491607,0.129593939,-0.710251496,0.261386314,-0.355983922,0.211746061,-0.122891253,0.250783028,-0.508929447,0.446612882,-0.397990133,0.303450882,-0.199432433,0.32200829,0.022277543,0.160110428,-0.134790954,0.12591661
-8,48.55428944,-8,54.32022665,-2.073841252,2.869243998,-0.452204001,0.325518909,-0.217942941,0.194319311,-0.480235033,0.375496079,-1.084571197,2.49961528,-2.079363069,1.750249702,-0.805731042,0.471042177,-8,61.90771525,-8,42.21559802,-8,44.22960256,-8,47.82309735,-8,53.75745056,-8,24.35927389,-0.996977822,0.818490174,-1.063588582,0.900114917,-0.541518749,0.481183571,-0.569246096,0.24409174,-0.899230326,0.689976466,-0.530005033,0.558526619,-0.686763255,0.806723539,-0.472753438,0.76431408,-0.882555013,1.114305396,-0.874906053,0.915009891,-0.62631556,0.38284235,-0.918694353,0.30520813
-8,36.45262953,-8,33.81753985,-8,22.00099839,-1.459953211,0.806986246,-1.38631574,0.502879261,-1.882409432,0.897044932,-2.473713432,4.309204475,-1.817354923,1.378650345,-2.319408854,1.182055718,-8,56.36664397,-2.822836968,3.747249093,-8,30.40317895,-8,40.77334772,-8,41.62365308,-8,19.32500002,-0.347519934,0.215305782,-0.488226233,0.24117145,-0.214062483,0.138876982,-0.570451318,0.170261351,-0.46477247,0.215867535,-0.766117872,0.375317705,-0.522792176,0.406036389,-0.236056638,0.327235691,-0.461866634,0.302756718,-0.391816623,0.379739243,0.003879282,0.138289731,0.401296425,0.153506785
-8,28.84658881,-8,34.40411427,-8,18.0541369,-1.869871245,0.998409658,-0.959261598,0.334523415,-1.021556528,0.443185726,-1.842568339,2.150386457,-2.468891865,1.750755114,-2.359916547,0.820794254,-7.644058784,30.33240635,-3.582254057,4.590463346,-8,25.1660646,-4.300677943,7.423677367,-8,34.43303065,-8,19.35451347,-0.347877145,0.177194622,-0.533954244,0.196493823,-0.439845599,0.147242558,-0.445879737,0.110494888,-0.525445338,0.18625074,-1.013677075,0.410670812,-0.173732531,0.22612532,-0.157417875,0.27696235,-0.123500661,0.186758148,-0.340410126,0.292354124,-0.386077242,0.135409046,-0.152749234,0.126519224
-8,32.35952167,-8,32.26504093,-8,23.63301191,-1.615190305,0.748026281,-1.005444445,0.448652877,-1.345178849,0.624581445,-2.831792933,4.303328666,-4.383569191,5.25381106,-2.531674738,0.907530961,-8,51.52834038,-8,33.54735561,-8,24.78995112,-8,31.15929267,-8,36.83708487,-7.869788571,26.67392898,-0.263316252,0.181315967,-0.608169367,0.249891601,-0.274395559,0.139134559,-0.421638445,0.120822224,-0.472252752,0.197221863,-0.468338562,0.251596837,-0.241526706,0.30151515,-0.276507102,0.367695837,-0.310945939,0.250704327,-0.294286115,0.30556195,-0.012263242,0.154837105,-0.085150014,0.151209538
-8,31.52601406,-4.464897104,7.579194499,-8,18.63757605,-1.889777693,1.044865431,-1.293459008,0.520961349,-1.716147757,0.694811582,-2.095517193,2.946794086,-3.425425971,3.03296223,-2.728317031,1.124222155,-8,45.38243196,-4.094807385,6.491307986,-7.784015902,22.42970103,-8,32.57798163,-8,37.60300994,-8,20.84530792,-0.403773674,0.234097406,-0.408815101,0.207196201,-0.349604416,0.148182017,-0.515401338,0.14538454,-0.575703051,0.224151746,-0.72725893,0.328023623,-0.201718967,0.258152394,-0.255260152,0.33223669,-0.012193108,0.175430944,-0.423472741,0.352609201,0.133633052,0.161818176,0.259127502,0.129473814
-8,87.0414186,-8,37.89805568,-8,27.28836626,-0.349816997,0.236596248,-0.103252235,0.158281304,-0.161460275,0.187652943,-0.480324198,1.606655296,-2.284457953,1.725199567,-1.408812867,0.549552603,-8,65.23691782,-8,40.62022224,-8,29.96816191,-8,46.48568996,-8,53.75745056,-8,20.70258096,-0.824292344,0.682402113,-0.957527487,0.730584542,-0.825715181,0.405967855,-0.747601403,0.257476841,-0.950020927,0.59370844,-1.187901622,0.967524822,-0.450647854,0.54083002,-0.286096997,0.538046136,-0.638652425,0.681538345,-0.536233635,0.718444481,-0.142638057,0.273746754,-0.319908003,0.242376554
-8,33.76111156,-4.368921398,7.543224786,-4.851132441,5.74181478,-1.419238536,0.641660694,-0.979363586,0.356321599,-0.782307289,0.430396617,-1.392721685,1.973690456,-2.272189035,1.429207754,-1.069308148,0.403301273,-8,38.62352665,-8,29.21773357,-7.488296064,21.56569318,-8,29.77602556,-8,37.41145324,-8,16.71633812,-0.256407728,0.161594895,-0.55526938,0.215573495,-0.234365971,0.110910358,-0.543178538,0.148195998,-0.436374046,0.179629793,-0.631381808,0.256722223,-0.327990026,0.273336537,-0.178822556,0.282125178,-0.226961145,0.206381937,-0.552358117,0.323315567,-0.267153407,0.136806224,0.062550363,0.125095719
-8,16.21363118,-7.71195905,13.70780608,-4.85463537,2.567850606,-0.310274474,0.080639211,-0.323959859,0.07366012,-0.419063522,0.086603491,-0.027777653,0.47915259,-0.539103196,0.314759257,-0.213198517,0.129079316,-8,21.89558897,-8,15.22454509,-5.379237524,5.301645867,-8,15.95221566,-7.932590873,17.22431798,-8,8.524592622,-0.170371465,0.057251181,-0.285326043,0.064436633,-0.117953958,0.041614232,-0.135697399,0.033763144,-0.159103533,0.057099913,-0.136098272,0.065411186,-0.052369181,0.090689975,-0.006175521,0.105262028,-0.191606145,0.093013485,-0.218182532,0.18888488,-0.159491078,0.079057738,-0.103072419,0.078421339
-8,27.78799163,-8,28.94448978,-3.837620492,2.567646154,-1.135124326,0.43273705,-1.024084373,0.270996079,-0.9485864,0.282518087,-0.600090795,1.136352007,-1.394414067,0.829702163,-0.919013484,0.320423793,-8,36.10861755,-8,26.31960473,-8,24.55551331,-7.869653634,28.25617563,-8,32.74314148,-8,15.13465021,-0.263105504,0.099405361,-0.491657654,0.129721748,-0.293713613,0.079570115,-0.399180499,0.083525125,-0.335668149,0.120113458,-0.276312721,0.123130891,-0.020385976,0.148696594,-0.131529299,0.191944407,-0.189401272,0.159850309,-0.439987927,0.291598947,0.107207983,0.131990358,0.139689797,0.118047845
-8,15.55579678,-8,15.51127704,-8,9.361908672,-0.192001035,0.048542435,-0.182065132,0.039294128,-0.150222731,0.046093963,-0.892089825,0.614628353,-1.595702506,0.4321711,-1.555585935,0.190558701,-8,21.39689517,-5.166384304,4.590629874,-6.489017013,7.497727343,-5.893487339,7.391383093,-8,17.726859,-8,9.017648744,-0.209161877,0.048453971,-0.342919019,0.053824187,-0.191456692,0.036106693,-0.180019049,0.029154092,-0.195846184,0.04687542,-0.193894009,0.053832832,-0.170906517,0.087056764,-0.244359551,0.114195665,-0.269878457,0.085982915,-0.929716756,0.285819386,-0.911372567,0.08730818,-0.916615136,0.100730741
-8,17.40896114,-5.810808316,7.576494762,-3.622313583,1.646981494,-0.448777731,0.097971351,-0.443690255,0.081902454,-0.353582829,0.082712904,-0.649812434,0.673452892,-0.932745369,0.392580311,-0.881169154,0.170510567,-8,27.51952663,-4.414397755,3.747959391,-4.326658886,3.048229692,-8,17.12660337,-8,22.74388401,-8,8.53619455,-0.179036293,0.056764661,-0.304048135,0.065190914,-0.156025346,0.042740846,-0.094394692,0.03514826,-0.199393928,0.058074796,-0.270731263,0.073964405,-0.17377037,0.10844173,-0.249066328,0.143770054,-0.319999634,0.11391105,-0.562731425,0.238154836,-0.382767845,0.094498438,-0.323011228,0.07675472
-8,25.69997331,-8,23.793393,-3.261983702,1.730979946,-1.03974403,0.263912371,-0.719374693,0.163594578,-0.766468088,0.180972819,-1.108433076,1.119689177,-1.656868932,0.800472558,-1.146630608,0.27933286,-8,31.17050878,-4.798391907,6.493707291,-4.861841488,5.281220287,-8,22.56726068,-8,24.22152271,-8,13.43309488,-0.193976273,0.074598766,-0.343348155,0.085181424,-0.177945456,0.05633954,-0.202612412,0.045334806,-0.322098349,0.088534573,-0.304377391,0.098984737,-0.410653946,0.176005992,-0.579972124,0.24219985,-0.393485479,0.153950176,-0.871867922,0.356114131,-1.025042576,0.10476029,-0.594521857,0.114135129
-8,16.78951747,-8,15.64785386,-6.257970438,5.741441156,-0.479486294,0.098104411,-0.379981254,0.077512706,-0.358726553,0.086832526,-0.605324801,0.667067989,-1.147970455,0.408993794,-0.718643177,0.159947177,-8,22.09661919,-8,14.78400594,-5.191877811,4.31199556,-8,15.89932717,-8,17.94752458,-8,8.322701838,-0.150508331,0.056877643,-0.303385114,0.065557311,-0.191770743,0.046960137,-0.195221359,0.038990098,-0.205174576,0.061310452,-0.258535934,0.074752029,-0.265227974,0.12445894,-0.299639364,0.155165884,-0.358601914,0.11635524,-0.564695534,0.243533905,-0.410179941,0.090522396,-0.557203814,0.090407416
-8,59.97031879,-8,46.38563726,-3.614794746,5.741119683,-0.369119652,0.304495962,-0.479702558,0.301024497,-0.32763486,0.280524836,-0.709603139,1.918283271,-1.923435033,1.856189197,-2.607806028,1.037425209,-8,90.50602355,-8,52.21273615,-8,50.66984154,-8,55.42567571,-8,98.99233135,-8,27.55020471,-0.749163763,0.685063737,-1.036637658,1.075267144,-1.249206559,0.906631505,-0.654348629,0.342343969,-1.31441614,0.967092761,-1.896277462,2.021237954,-0.867973553,0.970112507,-1.672323283,2.154099575,-1.392601045,1.522664585,-0.487591565,0.803119089,-1.998314786,0.404716891,-1.053476574,0.359148381
-7.963197572,17.30585132,-8,17.44943962,-8,9.539734712,-0.228239326,0.056366736,-0.178865185,0.047720794,-0.114331426,0.05248876,-0.120135648,0.487513923,-0.754752664,0.325383803,-0.672243857,0.151717475,-8,21.54891277,-8,15.79618136,-8,14.33896074,-8,18.43755346,-8,19.67865436,-8,10.63411068,-0.272855923,0.061672701,-0.366773111,0.06587743,-0.23354544,0.04510893,-0.221580008,0.036056978,-0.225913152,0.05919505,-0.157221395,0.060241829,-0.252556131,0.113074003,-0.106221782,0.118084255,-0.317291151,0.11125002,-0.791984225,0.304511542,-0.626399756,0.1227478,-0.549876477,0.113752087
-8,17.30208352,-8,17.19286073,-8,9.835878678,-0.516084598,0.129144836,-0.438419608,0.100321,-0.409015729,0.107955843,-0.258215017,0.632734854,-0.545770808,0.385110449,-0.598699962,0.173770226,-8,25.13004406,-8,17.5347141,-4.793554535,4.328080218,-8,18.05256946,-8,20.4285348,-8,9.743611576,-0.338284427,0.092632612,-0.489700347,0.106486663,-0.311789312,0.070061692,-0.469468961,0.069691862,-0.39827754,0.103659019,-0.560962106,0.144073223,-0.216774186,0.141761541,-0.169255734,0.160253709,-0.178245495,0.11650071,-0.323215197,0.220618472,-0.168859946,0.10010949,-0.186975935,0.083751105
