1,482,854,8838,1,1,1,1,1,1
102983,183347,1496,1,1,61,157,46,168,139
1,1447,1496,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
82044,159222,1,1,1,30,39,46,70,52
1,1929,1496,8838,1,1,1,1,1,1
427,964,1496,8838,1,1,1,1,1,1
1,482,1923,8838,1,1,1,1,1,1
854,1,1,1,1,492,3273,5647,731,17
1,482,1923,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
427,1,1282,17677,1,1,1,1,1,1
1,1,1,1,1,492,2366,1826,323,52
1,482,1496,8838,1,1,1,1,1,1
39313,13027,136565,17677,7888,61,39,1,56,17
355526,362352,854,1,1,215,236,138,351,278
427,2894,1282,8838,1,1,1,1,1,1
213657,275985,427,1,1,123,157,168,196,209
1,1,1709,17677,1,1,1,1,1,1
547818,82506,1709,1,1,492,749,429,703,435
1,1,1282,8838,1,1,1,1,1,1
1,482,1068,8838,1,1,1,1,1,1
427,2412,3205,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
854,964,3205,8838,1,1,1,1,1,1
1,1,1068,17677,1,1,1,1,1,1
1709,1,1,1,1,1199,6192,5770,1181,122
1,964,1068,8838,1,1,1,1,1,1
1,1,1,1,1,569,315,199,56,34
4700,12544,1,1,1,1,1,1,1,1
427,1,2137,8838,1,1,1,1,1,1
1281,1929,19448,44193,7888,46,1,1,1,1
427,2412,14532,35354,1,153,1,1,1,1
1,964,427,8838,1,1,1,1,1,1
711053,3717124,6152945,362382,370750,307,631,260,379,366
2136,7719,18379,8838,1,1,1,1,1,1
1709,1929,4915,8838,1,1,1,1,1,1
228186,258616,1282,1,1,153,78,92,196,156
