811,727,369,78,1,1,1,1,1
243,242,184,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
284,606,184,78,1,1,1,1,1
121,121,92,78,1,1,1,1,1
14485,13332,6371,2732,266,249,1,1,1
121,363,184,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
527,727,369,78,1,1,1,1,1
811,363,184,78,1,1,1,1,1
7100,5939,2031,1249,133,249,1,1,1
40,242,92,78,1,1,1,1,1
527,242,184,78,1,1,1,1,1
121,242,1,1,1,1,1,1,1
324,242,184,78,1,1,1,1,1
324,484,92,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
284,121,184,78,1,1,1,1,1
689,484,646,78,1,1,1,1,1
284,606,369,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
405,606,184,234,133,249,1,1,1
811,484,1,1,1,1,1,1,1
