1,1570,5110,18453,1,1,1,1,1,1,1,1
2523,1,1,1,1,1,16,41,1,33,30,18
783700,1,1,595,319978,862025,152,2518,784,1,1,1
360,1,3833,1785,1684,2498,1,1,1,1,1,1
1,3140,3833,595,1,1,1,1,1,1,1,1
1,1,11499,16667,1,1,1,1,1,1,1,1
144916,1,1,1190,1,1,440,1049,511,468,460,443
720,1570,1,10119,25261,1,152,83,1,1,1,1
1,10993,10221,29763,117886,12493,1134,83,1,1,1,1
1,1,37053,8333,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,68,50,1,1
1,1,1,1,1,1,1,923,545,1,1,1
360,6281,17887,31548,87573,4997,1167,83,1,1,1,1
1,12563,1,4166,1,1,1,1,1,1,1,1
1,1,5110,595,1,1,1,1,1,1,1,1
1,1,1,1,5052,4997,1,1,1,1,1,1
1,1,2555,1785,1684,2498,1,1,1,1,1,1
1,1570,1277,1190,1684,2498,1,1,1,1,1,1
1,1,1,1,1,1,1100,1,187,1,1,1
360,1,1,2381,3368,2498,1,1,1,1,1,1
1081,42402,42164,102385,183566,22487,2149,83,1,1,1,1
360,1570,2555,2381,1684,4997,1,1,1,1,1,1
1,1,1,1190,1684,4997,1,1,1,1,1,1
720,6281,12777,22619,70732,2498,473,1,1,1,1,1
1441,3140,2555,595,1,1,16,1,1,16,30,36
857960,1,1277,2381,459758,1126880,338,2686,920,16,1,1
141671,1570,1277,595,1,1,220,335,375,217,353,295
1,1,1,1,1,1,287,1,1,133,1,1
1081,4711,1,4762,1684,2498,1,1,1,1,1,1
1,1570,2555,1190,1684,1,1,1,1,1,1,1
2523,1,1,2976,1,1,1,1,1,1,1,1
1,1,1,1,1,1,152,41,34,1,30,92
707997,1,1,5357,178514,384788,423,4533,1398,1,1,1
1,1,1,1,1,1,270,923,409,1,1,1
1,3140,2555,595,1,1,1,1,1,1,1,1
1,10993,34498,4762,1,1,1,1,1,1,1,1
